song_name,HAPPY,SAD,TENDER,FEAR,ANGER
angry-1-shift-1.mp3,0.0016596337081864476,4.4222953874850646e-05,0.0001212524512084201,0.00043314017239026725,0.9977418184280396
angry-1-shift-2.mp3,0.009241403080523014,0.0007905857637524605,0.00022897582675796002,0.000294444034807384,0.9894445538520813
angry-1-stretch-1.mp3,0.006256124470382929,0.00019752867228817195,0.0006858838023617864,0.004541000351309776,0.9883195161819458
angry-1-stretch-2.mp3,0.008406659588217735,0.0028189467266201973,0.000909105408936739,0.0007756799459457397,0.9870895743370056
angry-1-1.mp3,0.0034222661051899195,0.0001718135754344985,0.00021071848459541798,0.0003814098017755896,0.99581378698349
angry-1-2.mp3,0.005012299865484238,0.005407340358942747,0.00047320578596554697,0.0005842113750986755,0.988523006439209
angry-1-3.mp3,0.02109203301370144,0.00919861439615488,0.0005422203103080392,0.0007393793202936649,0.9684277176856995
angry-1-4.mp3,0.0008958422113209963,0.0010525283869355917,8.406621782341972e-05,0.0001637471141293645,0.9978038668632507
angry-1-5.mp3,0.025743653997778893,0.0023102997802197933,0.00014605728210881352,0.0006007541669532657,0.9711992144584656
angry-1-6.mp3,0.02129681408405304,0.00012022013106616214,0.0032867263071238995,0.0011128329206258059,0.9741834402084351
angry-1-7.mp3,0.002705309074372053,0.0012248660204932094,3.691080928547308e-05,0.0003870550135616213,0.9956458210945129
angry-1-8.mp3,0.0004974281182512641,0.0024582864716649055,6.710433808621019e-05,0.00022910286497790366,0.9967480897903442
angry-1-9.mp3,0.0006628018454648554,0.0022812504321336746,8.25557581265457e-05,0.00018394181097391993,0.9967893958091736
angry-1-10.mp3,0.002283969195559621,0.0008269739919342101,5.7780256611295044e-05,0.00037077427259646356,0.996460497379303
angry-1-11.mp3,0.0028835758566856384,0.0023310889955610037,0.0002890792384278029,0.0003908542275894433,0.994105339050293
angry-1-12.mp3,0.011151627637445927,0.01254589855670929,0.0007029685657471418,0.011149655096232891,0.9644498229026794
angry-1-13.mp3,0.0029431397560983896,0.0002646558277774602,0.00012882178998552263,9.246054833056405e-05,0.9965709447860718
angry-10-shift-1.mp3,0.012463469058275223,0.008371036499738693,0.000709962157998234,0.0007662295829504728,0.977689266204834
angry-10-shift-2.mp3,0.004345501307398081,0.0008149878703989089,0.00045281939674168825,0.00023212999803945422,0.9941546320915222
angry-10-stretch-1.mp3,0.003155739512294531,0.06795386224985123,0.00023854429309722036,0.05034445971250534,0.8783073425292969
angry-10-stretch-2.mp3,0.002709454158321023,0.0103585971519351,0.0012898689601570368,0.01434187963604927,0.9713001847267151
angry-10-stretch-3.mp3,0.0054015968926250935,0.001149434712715447,0.0004736838163807988,0.00805754866451025,0.9849177002906799
angry-10-1.mp3,0.004070871043950319,0.01334625668823719,7.659476978005841e-05,0.03219882771372795,0.9503074288368225
angry-10-2.mp3,0.00026594672817736864,0.0020078227389603853,7.024557271506637e-05,0.0063219331204891205,0.9913340210914612
angry-10-3.mp3,0.0005953116924501956,0.0015683858655393124,0.0008845401462167501,0.008473852649331093,0.988477885723114
angry-10-4.mp3,0.0022420999594032764,0.014787547290325165,0.0005080471164546907,0.18828867375850677,0.7941735982894897
angry-10-5.mp3,7.96873719082214e-05,1.551520654174965e-05,0.0001640392147237435,0.0017248434014618397,0.9980158805847168
angry-100-shift-1.mp3,0.2880123257637024,0.42415592074394226,0.002331886673346162,0.028333166614174843,0.2571667432785034
angry-100-shift-2.mp3,0.11805424094200134,0.061113979667425156,0.0020553218200802803,0.020761657506227493,0.7980148196220398
angry-100-stretch-1.mp3,0.00019689810869749635,0.001752187730744481,0.00028971998835913837,0.019073110073804855,0.97868812084198
angry-100-stretch-2.mp3,0.0007055406458675861,0.001713822945021093,0.0001885269011836499,0.028332466259598732,0.9690597057342529
angry-100-1.mp3,0.00041562767000868917,0.0058251298032701015,0.0030908396001905203,0.0732455849647522,0.9174228310585022
angry-100-2.mp3,0.005288197658956051,0.12132615596055984,0.0002620617742650211,0.21230891346931458,0.6608145833015442
angry-100-3.mp3,0.0005459832027554512,0.00651550991460681,0.002396863652393222,0.0160541832447052,0.9744874238967896
angry-100-4.mp3,0.0012310064630582929,0.0015044701285660267,0.00018292776076123118,0.01933947019279003,0.9777421355247498
angry-101-shift-1.mp3,0.013206565752625465,0.0007564898114651442,0.0036554657854139805,0.00010813509288709611,0.982273280620575
angry-101-shift-2.mp3,0.02047089673578739,0.0009068442159332335,0.0036185747012495995,0.0008331207209266722,0.9741705656051636
angry-101-stretch-1.mp3,0.023520957678556442,0.00011342640209477395,0.00023458965006284416,0.0026161656714975834,0.9735148549079895
angry-101-stretch-2.mp3,0.4774905741214752,0.0010300942230969667,0.001769163180142641,0.0024671871215105057,0.5172430276870728
angry-101-stretch-3.mp3,0.13720834255218506,0.008886785246431828,0.014493711292743683,0.09186407178640366,0.7475470304489136
angry-101-1.mp3,0.034699782729148865,7.516454206779599e-05,0.0004165683058090508,6.482858589151874e-05,0.9647436141967773
angry-101-2.mp3,0.16611969470977783,0.0012010540813207626,0.0013785117771476507,0.000649519613943994,0.8306512236595154
angry-101-3.mp3,0.37608644366264343,0.0013568730792030692,0.0014716257574036717,0.0019271201454102993,0.6191579103469849
angry-101-4.mp3,0.07093951851129532,9.858982230070978e-05,0.0002490095794200897,0.0005974340019747615,0.9281154274940491
angry-102-shift-1.mp3,0.0001239080011146143,0.172887921333313,0.0045102727599442005,0.020738426595926285,0.8017394542694092
angry-102-shift-2.mp3,0.0179145410656929,0.0011508659226819873,0.0002299489569850266,0.0006906829075887799,0.9800139665603638
angry-102-stretch-1.mp3,0.00020902200776617974,0.010426050052046776,0.0015684054233133793,0.04167349636554718,0.9461230635643005
angry-102-stretch-2.mp3,0.03565569967031479,0.007884596474468708,0.00031426968052983284,0.012781412340700626,0.9433640241622925
angry-102-1.mp3,0.0001400180481141433,0.0006123128696344793,0.0005969228805042803,0.005995475687086582,0.9926552772521973
angry-102-2.mp3,0.016339285299181938,0.018009573221206665,0.0001917562331072986,0.007872933521866798,0.9575864672660828
angry-102-3.mp3,0.014566163532435894,0.007773985620588064,0.0007814269047230482,0.0071001662872731686,0.9697782397270203
angry-102-4.mp3,0.01040257140994072,0.011424667201936245,0.00023225732729770243,0.001996005419641733,0.9759445190429688
angry-102-5.mp3,0.0002385583211435005,0.0016641084803268313,9.457032865611836e-05,0.0007951997686177492,0.9972075819969177
angry-103-shift-1.mp3,0.0025460568722337484,0.0003816294192802161,0.004025817848742008,0.003341582603752613,0.9897049069404602
angry-103-shift-2.mp3,0.9080116748809814,0.000316975376335904,0.0066079916432499886,0.001013046596199274,0.0840502604842186
angry-103-stretch-1.mp3,0.0007494811434298754,0.0001965841365745291,0.0011478926753625274,0.0005928733735345304,0.9973132014274597
angry-103-stretch-2.mp3,0.0023341260384768248,0.0002487280289642513,0.0006477335700765252,0.0014173751696944237,0.995352029800415
angry-103-stretch-3.mp3,0.018843112513422966,0.001878889393992722,0.006132984068244696,0.0023332545533776283,0.9708117842674255
angry-103-1.mp3,0.0008262490155175328,9.698187932372093e-05,0.0007278942503035069,0.00027792013133876026,0.998071014881134
angry-103-2.mp3,0.006400050595402718,8.961611456470564e-05,0.000524841423612088,0.0013470393605530262,0.9916384816169739
angry-103-3.mp3,0.006287536583840847,0.00013413658598437905,0.000555889040697366,0.0003210397844668478,0.9927014112472534
angry-103-4.mp3,0.010293222963809967,0.00020733021665364504,0.0005450666067190468,0.0009707618737593293,0.9879835844039917
angry-103-5.mp3,0.003525984240695834,0.00011927937157452106,0.0003999473701696843,0.000706949271261692,0.9952479004859924
angry-104-shift-1.mp3,0.0016292233485728502,0.00012145684740971774,0.0002554725797381252,0.0001015619418467395,0.9978923201560974
angry-104-shift-2.mp3,6.87589927110821e-05,0.0004207333840895444,7.749116775812581e-05,2.1610634576063603e-05,0.9994114637374878
angry-104-stretch-1.mp3,0.0007392803090624511,0.000252202880801633,0.00046471116365864873,0.0009130677790381014,0.9976307153701782
angry-104-stretch-2.mp3,5.589751526713371e-05,0.00030014768708497286,0.00028903622296638787,3.11943658743985e-05,0.9993237257003784
angry-104-stretch-3.mp3,2.828570177371148e-05,0.000341125822160393,0.00033802841790020466,4.577656363835558e-05,0.9992468357086182
angry-104-1.mp3,0.0004332578682806343,0.00019119652279186994,0.00020638387650251389,0.00048209348460659385,0.9986870884895325
angry-104-2.mp3,4.026417445857078e-05,0.0002593006065580994,0.00019910847186110914,4.9458802095614374e-05,0.9994518160820007
angry-104-3.mp3,8.561023423681036e-05,8.288960088975728e-05,0.00014644194743596017,0.00014676112914457917,0.9995383024215698
angry-104-4.mp3,3.159502739435993e-05,0.00027448131004348397,0.0001328702928731218,3.600617128540762e-05,0.9995250701904297
angry-105-shift-1.mp3,1.5467836419702508e-05,5.1908566092606634e-05,8.029228047234938e-05,2.2934202206670307e-05,0.9998294115066528
angry-105-shift-2.mp3,2.1034953533671796e-05,3.9279020711546764e-05,6.307637522695586e-05,1.4588339581678156e-05,0.9998619556427002
angry-105-stretch-1.mp3,2.2130559955257922e-05,0.00011114628432551399,0.00013865370419807732,8.875313142198138e-06,0.9997192025184631
angry-105-stretch-2.mp3,0.0001495630422141403,0.0002831840538419783,0.000826251576654613,1.8936034393846057e-05,0.9987220168113708
angry-105-stretch-3.mp3,3.120691326330416e-05,0.00019951362628489733,0.0005247368244454265,1.7247464711545035e-05,0.9992272853851318
angry-105-1.mp3,2.2415833882405423e-05,0.00014674630074296147,5.786417386843823e-05,7.727070624241605e-06,0.9997652173042297
angry-105-2.mp3,9.057747229235247e-05,0.0002690246037673205,0.0001782060571713373,8.388162314076908e-06,0.9994538426399231
angry-105-3.mp3,0.00018549885135143995,0.0012110876850783825,6.483230390585959e-05,0.001092395861633122,0.9974461793899536
angry-105-4.mp3,0.0001780638995114714,5.0719809223664925e-05,0.00010543641110416502,2.391432826698292e-05,0.9996418952941895
angry-105-5.mp3,0.000702574267052114,2.315503115823958e-05,0.00013479941117111593,2.8409287551767193e-05,0.999110996723175
angry-105-6.mp3,0.0001220990961883217,0.0005457763909362257,0.00013853107520844787,0.00022808807261753827,0.9989655017852783
angry-105-7.mp3,0.0002916025696322322,0.00059266242897138,8.565049938624725e-05,0.00035411384305916727,0.9986760020256042
angry-106-shift-1.mp3,0.367565780878067,0.19472375512123108,0.15863236784934998,0.056789226830005646,0.2222888320684433
angry-106-shift-2.mp3,0.17999283969402313,0.00545933423563838,0.02473892830312252,0.013480538502335548,0.7763283252716064
angry-106-stretch-1.mp3,0.2208518534898758,0.0012682393426075578,0.0016130076255649328,0.7116217613220215,0.0646451786160469
angry-106-stretch-2.mp3,0.0034768946934491396,0.0030968100763857365,0.00043740126420743763,0.021848134696483612,0.9711407423019409
angry-106-1.mp3,0.18461738526821136,0.005421530921012163,0.0026364275254309177,0.7599913477897644,0.04733334481716156
angry-106-2.mp3,0.015167493373155594,0.0009219961357302964,0.0003932994441129267,0.024464087560772896,0.959053099155426
angry-106-3.mp3,0.002175286877900362,0.00046077396837063134,0.00036944393650628626,0.0013875741278752685,0.9956069588661194
angry-106-4.mp3,0.0002823804970830679,0.0007191183976829052,0.00017127128376159817,0.0009351179469376802,0.9978920817375183
angry-106-5.mp3,0.02068810723721981,0.7339035272598267,0.23031669855117798,0.0009895553812384605,0.014102088287472725
angry-106-6.mp3,0.6681980490684509,0.00723113352432847,0.07115857303142548,0.00265135639347136,0.25076091289520264
angry-106-7.mp3,0.07800000160932541,0.0005599971045739949,0.0010252519277855754,0.004982090555131435,0.9154326319694519
angry-106-8.mp3,0.00019317455007694662,0.0002722906938288361,0.00012888254423160106,0.0005449762102216482,0.9988607168197632
angry-106-9.mp3,0.1722445785999298,0.014769733883440495,0.010556998662650585,0.030141636729240417,0.7722870111465454
angry-107-shift-1.mp3,0.08538655191659927,0.0022867557127028704,0.07495041936635971,0.0042942846193909645,0.8330819606781006
angry-107-shift-2.mp3,0.000440386327682063,0.00011765747331082821,0.0008956215460784733,0.00023927274742163718,0.9983071088790894
angry-107-stretch-1.mp3,0.08120089024305344,0.008366825990378857,0.004057387355715036,0.013432883657515049,0.8929420113563538
angry-107-stretch-2.mp3,0.00013794441474601626,7.076197653077543e-05,0.00021790341997984797,0.0002419033698970452,0.9993314743041992
angry-107-stretch-3.mp3,0.008578600361943245,0.0028665056452155113,0.0053954715840518475,0.0012412200449034572,0.981918215751648
angry-107-1.mp3,0.06543943285942078,0.0005228092195466161,0.0015465260948985815,0.0021175106521695852,0.9303737878799438
angry-107-2.mp3,0.0008173280511982739,0.0005932181375101209,0.0012741409009322524,0.0002831087913364172,0.9970321655273438
angry-107-3.mp3,5.634513945551589e-05,0.00026309280656278133,0.00014519419346470386,9.014058014145121e-05,0.9994452595710754
angry-107-4.mp3,0.00016802552272565663,0.0002578710555098951,0.0002969725464936346,0.000155925503349863,0.9991212487220764
angry-107-5.mp3,0.00018333806656301022,0.0004127011343371123,0.00013544104876928031,0.00018871495558414608,0.9990798234939575
angry-107-6.mp3,0.00021420848497655243,0.0004844102368224412,0.0004184143035672605,9.728400618769228e-05,0.998785674571991
angry-108-shift-1.mp3,0.0003851276414934546,0.0001568427396705374,0.0003791936906054616,0.03522291034460068,0.9638559818267822
angry-108-shift-2.mp3,0.03211623430252075,0.00038054550532251596,0.01204988919198513,0.016092831268906593,0.9393605589866638
angry-108-stretch-1.mp3,0.06411373615264893,0.0009033409878611565,0.04168243333697319,0.3573717176914215,0.5359287261962891
angry-108-stretch-2.mp3,0.00116882030852139,6.847963231848553e-05,0.002130007604137063,0.00023137831885833293,0.996401309967041
angry-108-1.mp3,0.1116786077618599,0.00047239757259376347,0.002185126766562462,0.486722856760025,0.3989409804344177
angry-108-2.mp3,0.006353000178933144,0.0006938775768503547,0.0026939972303807735,0.0002012398181250319,0.9900578856468201
angry-108-3.mp3,0.00010412528354208916,0.0001812302361940965,0.00017097443924285471,7.239955448312685e-05,0.9994712471961975
angry-108-4.mp3,0.0006869174540042877,0.0009101383620873094,0.0019431938417255878,0.011941606178879738,0.9845181107521057
angry-108-5.mp3,0.010580065660178661,0.0004101096710655838,0.0036733816377818584,0.0022786641493439674,0.9830577969551086
angry-108-6.mp3,0.00010039872722700238,0.00016946786490734667,0.00018804596038535237,8.096120291156694e-05,0.9994611144065857
angry-108-7.mp3,0.00018457480473443866,0.000295691512292251,0.00012017878907499835,0.00031263043638318777,0.9990869760513306
angry-109-shift-1.mp3,0.0030001066625118256,0.001786395674571395,0.0023389679845422506,0.7518210411071777,0.2410534769296646
angry-109-shift-2.mp3,0.07973179221153259,0.0005419942899607122,0.0050897737964987755,0.033390119671821594,0.8812462687492371
angry-109-stretch-1.mp3,0.2855062782764435,0.0013142414391040802,0.0007850898546166718,0.0843820720911026,0.6280122995376587
angry-109-stretch-2.mp3,0.045773155987262726,0.009850848466157913,0.0015558622544631362,0.0756448283791542,0.867175281047821
angry-109-stretch-3.mp3,0.0005098030669614673,0.003522241488099098,0.048191945999860764,0.3058939576148987,0.641882061958313
angry-109-1.mp3,0.034705858677625656,5.5577143939444795e-05,0.00028133540763519704,0.016067922115325928,0.9488893747329712
angry-109-2.mp3,0.0347270742058754,0.0190226249396801,0.0058624050579965115,0.05782701075077057,0.8825609087944031
angry-109-3.mp3,0.0046124146319925785,0.0022999136708676815,4.872321733273566e-05,0.0005638175643980503,0.9924750924110413
angry-109-4.mp3,0.014163405634462833,0.006096021272242069,0.0001506600674474612,0.002355047035962343,0.9772348999977112
angry-109-5.mp3,0.003660301212221384,0.00030154321575537324,0.010190412402153015,0.0018895220709964633,0.9839582443237305
angry-109-6.mp3,0.03546437621116638,0.001917809247970581,0.014155788347125053,0.010504510253667831,0.9379575252532959
angry-109-7.mp3,0.02201041765511036,0.006510036066174507,0.0012823387514799833,0.170396089553833,0.7998010516166687
angry-109-8.mp3,0.3904140293598175,0.005174389574676752,0.0012978481827303767,0.0014055552892386913,0.6017081141471863
angry-109-9.mp3,0.004016530234366655,0.0003773884382098913,0.011202255263924599,0.0021047904156148434,0.9822990298271179
angry-109-10.mp3,0.021295109763741493,0.004011812619864941,0.0016730845673009753,0.006448347587138414,0.9665716886520386
angry-11-shift-1.mp3,0.002961731282994151,0.01374977920204401,0.003729370189830661,0.09512767195701599,0.8844314813613892
angry-11-shift-2.mp3,0.008187799714505672,0.003860828932374716,0.011387995444238186,0.0007511950097978115,0.9758121371269226
angry-11-stretch-1.mp3,0.00029848641133867204,0.002423477591946721,0.001191595452837646,0.15054112672805786,0.8455453515052795
angry-11-stretch-2.mp3,0.016428176313638687,0.0008938269456848502,0.0013223360292613506,0.001654083956964314,0.9797016382217407
angry-11-1.mp3,0.0011487981537356973,0.004152855835855007,0.002537167863920331,0.1685018390417099,0.823659360408783
angry-11-2.mp3,0.0029287938959896564,0.0011812903685495257,0.0019498273031786084,0.00047313637332990766,0.9934669137001038
angry-11-3.mp3,0.0004091396986041218,0.00022047576203476638,0.0008618936408311129,0.004779492970556021,0.9937289953231812
angry-110-shift-1.mp3,3.2010197173804045e-05,0.004589913412928581,0.001816186704672873,0.008759485557675362,0.9848024249076843
angry-110-shift-2.mp3,0.00023010643781162798,0.00894495565444231,0.00043575072777457535,0.011222640052437782,0.979166567325592
angry-110-stretch-1.mp3,7.859312609070912e-05,0.010254425927996635,0.0028270841576159,0.019770067185163498,0.9670698046684265
